date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note
13-04-2025,Maharashtra,Solapur,3,PM10,101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-04-2025,Odisha,Rourkela,2,PM2.5,157,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-04-2025,Tamil Nadu,Thoothukudi,1,CO,86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-04-2025,Bihar,Aurangabad,1,PM10,120,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-04-2025,Rajasthan,Baran,1,PM10,125,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
13-04-2025,Karnataka,Shivamogga,1,O3,49,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Mumbai,24,PM10,61,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Mangalore,1,PM10,51,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Tiruchirappalli,1,PM10,37,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Gujarat,Ankleshwar,1,NO2,66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,West Bengal,Durgapur,2,"PM10,O3",115,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Tirunelveli,1,PM10,31,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Odisha,Cuttack,1,CO,96,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttarakhand,Rishikesh,1,PM10,49,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Nanded,1,PM10,67,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Manguraha,1,CO,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Muzaffarpur,3,"O3,PM2.5,PM10",83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Mizoram,Aizawl,1,PM10,37,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Himachal Pradesh,Baddi,1,O3,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Karauli,1,PM10,104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Hosur,1,PM10,89,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Bidar,1,PM10,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Delhi,Delhi,37,O3,166,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Moradabad,3,"O3,PM2.5,PM10",54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Andhra Pradesh,Tirumala,1,PM2.5,71,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Varanasi,3,PM10,56,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Mahad,1,PM10,67,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Bhagalpur,2,"PM10,SO2",93,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Sangli,1,PM10,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Indore,4,"PM10,SO2",81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Gummidipoondi,1,PM10,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Andhra Pradesh,Chittoor,1,PM2.5,84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Odisha,Suakati,1,PM10,85,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Hapur,1,PM10,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Assam,Byrnihat,1,PM2.5,243,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Hanumangarh,1,PM10,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Chhattisgarh,Kunjemura,1,PM10,109,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Katni,1,PM10,154,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Andaman and Nicobar Islands,Sri Vijaya Puram,1,CO,31,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Jalna,1,NO2,125,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Thanjavur,1,PM2.5,41,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Shivamogga,1,PM10,64,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Assam,Nalbari,1,PM2.5,88,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Gorakhpur,1,PM2.5,115,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Gaya,3,"PM2.5,PM10",87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Dholpur,1,PM10,107,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Sawai Madhopur,1,PM10,157,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Jalgaon,1,PM10,67,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Chikkamagaluru,1,PM10,60,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Jaipur,6,PM10,146,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Sri Ganganagar,1,O3,66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Kalaburagi,1,CO,42,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Andhra Pradesh,Rajamahendravaram,1,PM10,61,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Jhunjhunu,1,O3,92,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Gwalior,2,O3,146,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Dungarpur,1,PM10,103,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Bhilwara,1,PM10,80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Udaipur,1,PM10,95,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Patna,5,"PM2.5,PM10",97,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Kanchipuram,1,PM10,43,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Mandideep,1,PM10,103,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Gujarat,Ahmedabad,7,"PM2.5,PM10",102,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Ramanathapuram,1,PM10,37,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Odisha,Nayagarh,1,PM2.5,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Ooty,1,PM2.5,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Bengaluru,12,"PM10,O3",80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Chhattisgarh,Raipur,4,PM10,87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Tumakuru,1,PM10,134,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Virudhunagar,1,PM10,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Purnia,1,PM2.5,53,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Aurangabad,3,"PM10,O3",70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Pali,1,PM10,122,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Odisha,Bileipada,1,PM10,111,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Lucknow,6,"PM10,O3",87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Chhattisgarh,Bhilai,3,PM10,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Punjab,Rupnagar,1,PM2.5,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Punjab,Jalandhar,1,O3,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Kota,2,"PM2.5,PM10",158,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Chhapra,1,NO2,80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Hajipur,1,PM2.5,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Ranipet,1,PM10,63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Belapur,1,PM10,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Kolhapur,1,PM10,88,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Andhra Pradesh,Anantapur,1,PM2.5,77,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Ratlam,1,PM10,115,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Kerala,Thiruvananthapuram,2,"PM2.5,PM10",58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Sagar,1,CO,76,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Boisar,1,O3,59,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Kerala,Thrissur,1,PM10,60,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Vellore,1,PM10,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Chhattisgarh,Tumidih,1,PM10,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Puducherry,Puducherry,1,O3,75,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Navi Mumbai,5,"PM10,NO2",66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Chikkaballapur,1,PM10,48,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Badlapur,1,PM10,83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Ramanagara,1,O3,53,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Maihar,1,PM10,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Jhansi,1,PM10,119,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Satna,1,PM10,55,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Cuddalore,1,PM2.5,44,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,NOIDA,3,"PM10,O3",95,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Dewas,1,PM10,86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,West Bengal,Siliguri,1,PM10,42,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Chennai,5,PM10,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Nagapattinam,1,O3,41,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Arrah,1,O3,86,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Jodhpur,3,"PM10,O3",73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Nagaur,1,PM10,94,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Chengalpattu,1,PM10,68,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Churu,1,PM10,106,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Dindigul,1,PM10,87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Yadgir,1,PM10,71,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Thane,2,"PM2.5,PM10",46,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Arunachal Pradesh,Naharlagun,1,PM10,66,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Tamil Nadu,Coimbatore,1,PM10,47,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Bihar,Kishanganj,1,PM10,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Bulandshahr,1,PM10,68,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Jharkhand,Dhanbad,1,NO2,124,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Solapur,3,PM10,101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Malegaon,1,PM10,142,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Kerala,Eloor,1,PM2.5,55,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Odisha,Angul,1,CO,94,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Greater Noida,2,"PM2.5,PM10",87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Gujarat,Vatva,1,CO,57,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Jhalawar,1,PM10,110,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Nashik,4,PM10,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Agra,4,"PM10,O3",101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Punjab,Ludhiana,1,PM10,109,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Assam,Silchar,1,PM10,49,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Kalyan,2,PM10,68,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Gujarat,Vapi,1,SO2,37,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Karnataka,Hubballi,1,PM10,44,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,West Bengal,Howrah,5,"PM10,O3",73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Ghaziabad,3,"PM2.5,PM10",98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Nagpur,4,PM10,90,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Gujarat,Surat,1,SO2,42,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Odisha,Balasore,1,PM10,84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Chhattisgarh,Chhal,1,O3,56,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Ulhasnagar,1,PM10,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Barmer,1,PM10,112,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Rajasthan,Sikar,1,PM10,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Uttar Pradesh,Muzaffarnagar,1,O3,91,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Assam,Sivasagar,1,PM10,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Bhopal,3,PM10,109,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Madhya Pradesh,Pithampur,1,PM10,107,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
12-04-2025,Maharashtra,Ahmednagar,1,PM10,73,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
